Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,Lebensansichten,Lebensansicht,NOUN,ROOT,0,Lebensansichten
1,des,der,DET,nk,2,Katers
2,Katers,Kater,NOUN,ag,0,Lebensansichten
3,Murr,Murr,PROPN,nk,2,Katers
4,nebst,nebst,ADP,ROOT,4,nebst
5,fragmentarischer,fragmentarisch,ADJ,nk,6,Biographie
6,Biographie,Biographie,NOUN,nk,4,nebst
7,des,der,DET,nk,8,Kapellmeisters
8,Kapellmeisters,Kapellmeister,NOUN,ag,6,Biographie
9,Johannes,Johannes,PROPN,pnc,10,Kreisler
10,Kreisler,Kreisler,PROPN,nk,8,Kapellmeisters
11,in,in,ADP,mo,4,nebst
12,zufälligen,zufällig,ADJ,nk,13,Makulaturblättern
13,Makulaturblättern,Makulaturblätter,NOUN,ROOT,13,Makulaturblättern
14,Herausgegeben,Herausgegebe,VERB,ROOT,14,Herausgegeben
15,von,von,ADP,pg,14,Herausgegeben
16,E.T.A.,E.T.A.,PROPN,nk,15,von
17,Hoffmann,Hoffmann,PROPN,sb,14,Herausgegeben
18,━,━,DET,nk,19,━
19,━,━,PROPN,nk,96,━
20,━,━,PROPN,cj,19,━
21,━,━,DET,app,19,━
22,━,━,DET,app,19,━
23,━,━,DET,app,19,━
24,━,━,DET,app,19,━
25,━,━,DET,app,19,━
26,━,━,DET,app,19,━
27,━,━,DET,app,19,━
28,━,━,DET,app,19,━
29,━,━,DET,app,19,━
30,━,━,DET,app,19,━
31,━,━,DET,app,19,━
32,━,━,DET,app,19,━
33,━,━,DET,app,19,━
34,━,━,DET,app,19,━
35,━,━,DET,app,19,━
36,━,━,DET,app,19,━
37,━,━,DET,app,19,━
38,━,━,DET,app,19,━
39,━,━,DET,app,19,━
40,━,━,DET,app,19,━
41,━,━,DET,app,19,━
42,━,━,DET,app,19,━
43,━,━,DET,app,19,━
44,━,━,DET,app,19,━
45,━,━,DET,app,19,━
46,━,━,DET,app,19,━
47,━,━,DET,app,19,━
48,━,━,DET,app,19,━
49,━,━,DET,app,19,━
50,━,━,DET,app,19,━
51,━,━,DET,app,19,━
52,━,━,DET,app,19,━
53,━,━,DET,app,19,━
54,━,━,DET,app,19,━
55,━,━,DET,app,19,━
56,━,━,DET,app,19,━
57,━,━,DET,app,19,━
58,━,━,DET,app,19,━
59,━,━,DET,app,19,━
60,━,━,DET,app,19,━
61,━,━,DET,app,19,━
62,━,━,DET,app,19,━
63,━,━,DET,app,19,━
64,━,━,DET,app,19,━
65,━,━,DET,app,19,━
66,━,━,DET,app,19,━
67,━,━,DET,app,19,━
68,━,━,DET,app,19,━
69,━,━,DET,app,19,━
70,━,━,DET,app,19,━
71,━,━,DET,app,19,━
72,━,━,DET,app,19,━
73,━,━,DET,app,19,━
74,━,━,DET,app,19,━
75,━,━,DET,app,19,━
76,━,━,DET,app,19,━
77,━,━,DET,app,19,━
78,━,━,DET,app,19,━
79,━,━,DET,app,19,━
80,━,━,DET,app,19,━
81,━,━,DET,app,19,━
82,━,━,DET,app,19,━
83,━,━,DET,app,19,━
84,━,━,DET,app,19,━
85,━,━,DET,app,19,━
86,━,━,DET,app,19,━
87,━,━,DET,app,19,━
88,━,━,DET,app,19,━
89,━,━,DET,app,19,━
90,━,━,DET,app,19,━
91,━,━,DET,app,19,━
92,━,━,DET,app,19,━
93,━,━,PROPN,app,19,━
94,━,━,PROPN,app,19,━
95,━,━,PROPN,app,19,━
96,━,━,PROPN,ROOT,96,━
97,Vorwort,Vorwort,NOUN,ROOT,97,Vorwort
98,des,der,DET,nk,99,Herausgebers
99,Herausgebers,Herausgeber,NOUN,ag,97,Vorwort
100,Keinem,Keinem,PRON,nk,101,Buche
101,Buche,Buch,NOUN,pd,102,ist
102,ist,sein,AUX,ROOT,102,ist
103,ein,ein,DET,nk,104,Vorwort
104,Vorwort,Vorwort,NOUN,ams,105,nötiger
105,nötiger,nötig,ADV,pd,102,ist
106,als,als,ADP,mo,105,nötiger
107,gegenwärtigem,gegenwärtig,ADV,nk,106,als
108,",",--,PUNCT,punct,102,ist
109,da,da,SCONJ,cd,102,ist
110,es,es,PRON,sb,112,wird
111,",",--,PUNCT,punct,112,wird
112,wird,werden,AUX,cj,109,da
113,nicht,nicht,PART,ng,112,wird
114,erklärt,erklären,VERB,ROOT,114,erklärt
115,",",--,PUNCT,punct,114,erklärt
116,auf,auf,ADP,mo,122,zusammengefügt
117,welche,welcher,DET,nk,119,Weise
118,wunderliche,wunderlich,ADJ,nk,119,Weise
119,Weise,Weise,NOUN,nk,116,auf
120,es,es,PRON,oa,122,zusammengefügt
121,sich,sich,PRON,da,122,zusammengefügt
122,zusammengefügt,zusammenfügen,VERB,oc,123,hat
123,hat,haben,AUX,oc,114,erklärt
124,",",--,PUNCT,punct,123,hat
125,als,als,ADP,mo,114,erklärt
126,ein,ein,DET,nk,125,als
127,zusammengewürfeltes,zusammengewürfeltes,ADJ,nk,128,Durcheinander
128,Durcheinander,Durcheinander,NOUN,sb,130,dürfte
129,erscheinen,erscheinen,VERB,oc,130,dürfte
130,dürfte,dürfen,AUX,ROOT,130,dürfte
131,.,--,PUNCT,punct,130,dürfte
132,Daher,daher,ADV,mo,133,bittet
133,bittet,bitten,VERB,ROOT,133,bittet
134,der,der,DET,nk,135,Herausgeber
135,Herausgeber,Herausgeber,NOUN,sb,133,bittet
136,den,der,DET,nk,138,Leser
137,günstigen,günstig,ADJ,nk,138,Leser
138,Leser,Leser,NOUN,oa,133,bittet
139,",",--,PUNCT,punct,133,bittet
140,wirklich,wirklich,ADV,mo,142,lesen
141,zu,zu,PART,pm,142,lesen
142,lesen,lesen,VERB,oc,133,bittet
143,",",--,PUNCT,punct,142,lesen
144,nämlich,nämlich,ADV,mo,133,bittet
145,dies,dieser,PRON,oa,146,Vorwort
146,Vorwort,Vorwort,NOUN,ROOT,146,Vorwort
147,.,--,PUNCT,punct,146,Vorwort
148,Besagter,Besagter,ADJ,nk,149,Herausgeber
149,Herausgeber,Herausgeber,NOUN,sb,150,hat
150,hat,haben,VERB,ROOT,150,hat
151,einen,ein,DET,nk,152,Freund
152,Freund,Freund,NOUN,oa,150,hat
153,",",--,PUNCT,punct,152,Freund
154,mit,mit,ADP,mo,162,ist
155,dem,der,PRON,nk,154,mit
156,er,er,PRON,sb,162,ist
157,ein,ein,DET,nk,158,Herz
158,Herz,Herz,NOUN,pd,162,ist
159,und,und,CCONJ,cd,158,Herz
160,eine,ein,DET,nk,161,Seele
161,Seele,Seele,NOUN,cj,159,und
162,ist,sein,AUX,rc,152,Freund
163,",",--,PUNCT,punct,150,hat
164,den,der,PRON,oa,167,kennt
165,er,er,PRON,sb,167,kennt
166,ebensogut,ebensogut,ADV,mo,167,kennt
167,kennt,kennen,VERB,ROOT,167,kennt
