Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,H.,H.,PROPN,pnc,1,Clauren
1,Clauren,Claur,NOUN,ROOT,1,Clauren
2,Mimili,Mimili,PROPN,ROOT,2,Mimili
3,[,[,PROPN,ROOT,3,[
4,mimili,mimili,PROPN,nk,5,]
5,],],NOUN,nk,3,[
6,━,━,DET,nk,7,━
7,━,━,PROPN,nk,84,━
8,━,━,PROPN,cj,7,━
9,━,━,DET,app,7,━
10,━,━,DET,app,7,━
11,━,━,DET,app,7,━
12,━,━,DET,app,7,━
13,━,━,DET,app,7,━
14,━,━,DET,app,7,━
15,━,━,DET,app,7,━
16,━,━,DET,app,7,━
17,━,━,DET,app,7,━
18,━,━,DET,app,7,━
19,━,━,DET,app,7,━
20,━,━,DET,app,7,━
21,━,━,DET,app,7,━
22,━,━,DET,app,7,━
23,━,━,DET,app,7,━
24,━,━,DET,app,7,━
25,━,━,DET,app,7,━
26,━,━,DET,app,7,━
27,━,━,DET,app,7,━
28,━,━,DET,app,7,━
29,━,━,DET,app,7,━
30,━,━,DET,app,7,━
31,━,━,DET,app,7,━
32,━,━,DET,app,7,━
33,━,━,DET,app,7,━
34,━,━,DET,app,7,━
35,━,━,DET,app,7,━
36,━,━,DET,app,7,━
37,━,━,DET,app,7,━
38,━,━,DET,app,7,━
39,━,━,DET,app,7,━
40,━,━,DET,app,7,━
41,━,━,DET,app,7,━
42,━,━,DET,app,7,━
43,━,━,DET,app,7,━
44,━,━,DET,app,7,━
45,━,━,DET,app,7,━
46,━,━,DET,app,7,━
47,━,━,DET,app,7,━
48,━,━,DET,app,7,━
49,━,━,DET,app,7,━
50,━,━,DET,app,7,━
51,━,━,DET,app,7,━
52,━,━,DET,app,7,━
53,━,━,DET,app,7,━
54,━,━,DET,app,7,━
55,━,━,DET,app,7,━
56,━,━,DET,app,7,━
57,━,━,DET,app,7,━
58,━,━,DET,app,7,━
59,━,━,DET,app,7,━
60,━,━,DET,app,7,━
61,━,━,DET,app,7,━
62,━,━,DET,app,7,━
63,━,━,DET,app,7,━
64,━,━,DET,app,7,━
65,━,━,DET,app,7,━
66,━,━,DET,app,7,━
67,━,━,DET,app,7,━
68,━,━,DET,app,7,━
69,━,━,DET,app,7,━
70,━,━,DET,app,7,━
71,━,━,DET,app,7,━
72,━,━,DET,app,7,━
73,━,━,DET,app,7,━
74,━,━,DET,app,7,━
75,━,━,DET,app,7,━
76,━,━,DET,app,7,━
77,━,━,DET,app,7,━
78,━,━,DET,app,7,━
79,━,━,DET,app,7,━
80,━,━,DET,app,7,━
81,━,━,PROPN,app,7,━
82,━,━,PROPN,app,7,━
83,━,━,PROPN,app,7,━
84,━,━,PROPN,ROOT,84,━
85,H.,H.,PROPN,pnc,86,Clauren
86,Clauren,Clauren,PROPN,ROOT,86,Clauren
87,:,--,PUNCT,punct,86,Clauren
88,Mimili,Mimili,PROPN,rs,86,Clauren
89,.,--,PUNCT,punct,86,Clauren
90,Eine,ein,DET,nk,91,Erzählung
91,Erzählung,Erzählung,NOUN,ROOT,91,Erzählung
92,.,--,PUNCT,punct,91,Erzählung
93,Allen,allen,DET,nk,94,Denen
94,Denen,De,PRON,ROOT,94,Denen
95,welche,welcher,PRON,ROOT,95,welche
96,eine,ein,DET,nk,97,Mimili
97,Mimili,Mimili,NOUN,oa,98,suchen
98,suchen,suchen,VERB,ROOT,98,suchen
99,ergebenst,Ergebenst,NOUN,sb,100,zugeeignet
100,zugeeignet,zugeeignen,VERB,ROOT,100,zugeeignet
101,vom,von,ADP,ROOT,101,vom
102,Verfasser,Verfasser,NOUN,ROOT,102,Verfasser
103,mit,mit,ADP,ROOT,103,mit
104,dem,der,DET,nk,105,Trostspruche
105,Trostspruche,Trostspruche,NOUN,nk,103,mit
106,:,--,PUNCT,punct,103,mit
107,Suchet,Suchet,PROPN,sb,110,werdet
108,",",--,PUNCT,punct,109,so
109,so,so,ADV,mo,110,werdet
110,werdet,werden,VERB,ROOT,110,werdet
111,Ihr,ihr,PRON,oa,112,finden
112,finden,finden,VERB,oc,110,werdet
113,.,--,PUNCT,punct,110,werdet
114,━,━,DET,nk,115,━
115,━,━,PROPN,nk,192,━
116,━,━,PROPN,cj,115,━
117,━,━,DET,app,115,━
118,━,━,DET,app,115,━
119,━,━,DET,app,115,━
120,━,━,DET,app,115,━
121,━,━,DET,app,115,━
122,━,━,DET,app,115,━
123,━,━,DET,app,115,━
124,━,━,DET,app,115,━
125,━,━,DET,app,115,━
126,━,━,DET,app,115,━
127,━,━,DET,app,115,━
128,━,━,DET,app,115,━
129,━,━,DET,app,115,━
130,━,━,DET,app,115,━
131,━,━,DET,app,115,━
132,━,━,DET,app,115,━
133,━,━,DET,app,115,━
134,━,━,DET,app,115,━
135,━,━,DET,app,115,━
136,━,━,DET,app,115,━
137,━,━,DET,app,115,━
138,━,━,DET,app,115,━
139,━,━,DET,app,115,━
140,━,━,DET,app,115,━
141,━,━,DET,app,115,━
142,━,━,DET,app,115,━
143,━,━,DET,app,115,━
144,━,━,DET,app,115,━
145,━,━,DET,app,115,━
146,━,━,DET,app,115,━
147,━,━,DET,app,115,━
148,━,━,DET,app,115,━
149,━,━,DET,app,115,━
150,━,━,DET,app,115,━
151,━,━,DET,app,115,━
152,━,━,DET,app,115,━
153,━,━,DET,app,115,━
154,━,━,DET,app,115,━
155,━,━,DET,app,115,━
156,━,━,DET,app,115,━
157,━,━,DET,app,115,━
158,━,━,DET,app,115,━
159,━,━,DET,app,115,━
160,━,━,DET,app,115,━
161,━,━,DET,app,115,━
162,━,━,DET,app,115,━
163,━,━,DET,app,115,━
164,━,━,DET,app,115,━
165,━,━,DET,app,115,━
166,━,━,DET,app,115,━
167,━,━,DET,app,115,━
168,━,━,DET,app,115,━
169,━,━,DET,app,115,━
170,━,━,DET,app,115,━
171,━,━,DET,app,115,━
172,━,━,DET,app,115,━
173,━,━,DET,app,115,━
174,━,━,DET,app,115,━
175,━,━,DET,app,115,━
176,━,━,DET,app,115,━
177,━,━,DET,app,115,━
178,━,━,DET,app,115,━
179,━,━,DET,app,115,━
180,━,━,DET,app,115,━
181,━,━,DET,app,115,━
182,━,━,DET,app,115,━
183,━,━,DET,app,115,━
184,━,━,DET,app,115,━
185,━,━,DET,app,115,━
186,━,━,DET,app,115,━
187,━,━,DET,app,115,━
188,━,━,DET,app,115,━
189,━,━,PROPN,app,115,━
190,━,━,PROPN,app,115,━
191,━,━,PROPN,app,115,━
192,━,━,PROPN,ROOT,192,━
193,Die,der,DET,nk,195,Hauptstadt
194,sogenannte,sogenannter,ADJ,nk,195,Hauptstadt
195,Hauptstadt,Hauptstadt,NOUN,sb,202,lag
196,der,der,DET,nk,197,Welt
197,Welt,Welt,NOUN,ag,195,Hauptstadt
198,",",--,PUNCT,punct,195,Hauptstadt
199,das,der,DET,nk,201,Paris
200,lärmende,lärmend,ADJ,nk,201,Paris
201,Paris,Paris,PROPN,sb,202,lag
202,lag,liegen,VERB,ROOT,202,lag
203,mir,mir,PRON,da,202,lag
204,im,in,ADP,mo,202,lag
205,Rücken,Rücken,NOUN,nk,204,im
206,;,--,PUNCT,punct,202,lag
207,ich,ich,PRON,ROOT,207,ich
208,war,sein,AUX,ROOT,208,war
209,ihrer,ihr,DET,sb,208,war
210,herzlich,herzlich,ADV,mo,211,müde
211,müde,müde,ADV,pd,212,geworden
212,geworden,werden,AUX,oc,208,war
213,.,--,PUNCT,punct,208,war
214,Nach,nach,ADP,mo,220,sehnte
215,Ruhe,Ruhe,NOUN,nk,214,Nach
216,",",--,PUNCT,punct,220,sehnte
217,nur,nur,ADV,mo,218,nach
218,nach,nach,ADP,mo,220,sehnte
219,Ruhe,Ruhe,NOUN,nk,218,nach
220,sehnte,sehnen,VERB,ROOT,220,sehnte
221,sich,sich,PRON,oa,220,sehnte
222,mein,mein,DET,sb,220,sehnte
223,Gemüth,Gemüth,NOUN,ROOT,223,Gemüth
224,.,--,PUNCT,punct,223,Gemüth
225,Das,der,DET,nk,226,Getreibe
226,Getreibe,Getreibe,NOUN,sb,230,hatte
227,des,der,DET,nk,229,Feldzuges
228,herrlichen,herrlich,ADJ,nk,229,Feldzuges
229,Feldzuges,Feldzug,NOUN,ag,226,Getreibe
230,hatte,haben,AUX,ROOT,230,hatte
231,mich,mich,PRON,oa,232,erschöpft
232,erschöpft,erschöpfen,VERB,oc,230,hatte
233,;,--,PUNCT,punct,230,hatte
234,im,in,ADP,ROOT,234,im
235,Wechselgeschwirre,Wechselgeschwirre,PROPN,sb,238,war
236,des,der,DET,nk,237,Kriegeslebens
237,Kriegeslebens,Kriegesleben,NOUN,ag,235,Wechselgeschwirre
238,war,sein,AUX,ROOT,238,war
239,mir,mir,PRON,da,238,war
240,ein,ein,DET,nk,241,Jahr
241,Jahr,Jahr,NOUN,mo,242,verflogen
242,verflogen,verfliegen,VERB,oc,238,war
243,;,--,PUNCT,punct,238,war
244,ich,ich,PRON,sb,245,suchte
245,suchte,suchen,VERB,ROOT,245,suchte
246,ein,ein,DET,svp,245,suchte
247,Plätzchen,plätzchen,NOUN,ROOT,247,Plätzchen
248,",",--,PUNCT,punct,247,Plätzchen
249,wo,wo,SCONJ,mo,253,konnte
250,ich,ich,PRON,sb,253,konnte
251,mich,sich,PRON,oa,252,ausruhen
252,ausruhen,ausruhen,VERB,oc,253,konnte
253,konnte,können,AUX,oc,247,Plätzchen
254,;,--,PUNCT,punct,247,Plätzchen
255,ein,ein,DET,nk,259,Plätzchen
256,stilles,still,ADJ,nk,259,Plätzchen
257,",",--,PUNCT,punct,256,stilles
258,friedliches,friedlich,ADJ,cj,256,stilles
259,Plätzchen,plätzchen,NOUN,ROOT,259,Plätzchen
260,",",--,PUNCT,punct,259,Plätzchen
261,um,um,SCONJ,mnr,259,Plätzchen
262,mir,mir,PRON,da,267,gehören
263,nur,nur,ADV,mo,267,gehören
264,einmal,einmal,ADV,mo,263,nur
265,selbst,selbst,ADV,mo,263,nur
266,zu,zu,PART,pm,267,gehören
267,gehören,gehören,VERB,ROOT,267,gehören
268,.,--,PUNCT,punct,267,gehören
269,Darum,darum,ADV,mo,270,eilte
270,eilte,eilen,VERB,ROOT,270,eilte
271,ich,ich,PRON,sb,270,eilte
272,über,über,ADP,op,270,eilte
273,Fontainebleau,Fontainebleau,NOUN,nk,272,über
274,und,und,CCONJ,cd,273,Fontainebleau
275,Dijon,Dijon,NOUN,cj,274,und
276,in,in,ADP,mnr,273,Fontainebleau
277,die,der,DET,nk,278,Schweiz
278,Schweiz,Schweiz,PROPN,nk,276,in
279,.,--,PUNCT,punct,270,eilte
280,Von,von,ADP,ROOT,280,Von
281,allem,alle,PRON,nk,280,Von
282,",",--,PUNCT,punct,280,Von
283,was,was,PRON,nk,280,Von
284,ich,ich,PRON,dep,280,Von
285,auf,auf,ADP,mnr,284,ich
286,dem,der,DET,nk,287,Wege
287,Wege,Weg,NOUN,nk,285,auf
288,bis,bis,ADP,mo,285,auf
289,dahin,dahin,ADV,nk,288,bis
290,",",--,PUNCT,punct,285,auf
291,und,und,CCONJ,cd,285,auf
292,in,in,ADP,cj,291,und
293,dem,der,DET,nk,295,Neufchatel
294,freundlichen,freundlich,ADJ,nk,295,Neufchatel
295,Neufchatel,Neufchatel,NOUN,nk,292,in
296,",",--,PUNCT,punct,280,Von
297,und,und,CCONJ,ju,302,sah
298,weiter,weiter,ADV,mo,299,links
299,links,links,ADV,mo,302,sah
300,und,und,CCONJ,cd,299,links
301,rechts,rechts,ADV,cj,300,und
302,sah,sehen,VERB,ROOT,302,sah
303,",",--,PUNCT,punct,302,sah
304,ein,ein,DET,nk,305,andermal
305,andermal,andermal,ADV,mo,302,sah
306,",",--,PUNCT,punct,305,andermal
307,heute,heute,ADV,mo,309,in
308,nur,nur,ADV,mo,309,in
309,in,in,ADP,mo,302,sah
310,das,der,DET,nk,311,Lauterbrunner
311,Lauterbrunner,Lauterbrunner,NOUN,nk,309,in
312,Thal,Thal,PROPN,ROOT,312,Thal
313,.,--,PUNCT,punct,312,Thal
314,Ich,ich,PRON,sb,315,hatte
315,hatte,haben,VERB,ROOT,315,hatte
316,meinen,mein,DET,nk,317,Reisegefährten
317,Reisegefährten,Reisegefährt,NOUN,da,326,gelassen
318,",",--,PUNCT,punct,317,Reisegefährten
319,der,der,PRON,sb,322,war
320,etwas,etwas,ADV,mo,321,unwohl
321,unwohl,unwohl,ADV,pd,322,war
322,war,sein,AUX,rc,317,Reisegefährten
323,",",--,PUNCT,punct,322,war
324,in,in,ADP,mo,326,gelassen
325,Unterseen,Untersee,NOUN,nk,324,in
326,gelassen,lassen,VERB,oc,315,hatte
327,",",--,PUNCT,punct,326,gelassen
328,und,und,CCONJ,ju,329,machte
329,machte,machen,VERB,ROOT,329,machte
330,mich,mich,PRON,oa,329,machte
331,",",--,PUNCT,punct,329,machte
332,noch,noch,ADV,mo,333,am
333,am,an,ADP,mo,329,machte
334,Tage,Tag,NOUN,nk,333,am
335,unsrer,unsr,ADJ,nk,336,Ankunft
336,Ankunft,Ankunft,NOUN,ag,334,Tage
337,",",--,PUNCT,punct,329,machte
338,auf,auf,ADP,mo,329,machte
339,den,der,DET,nk,340,Weg
340,Weg,Weg,NOUN,nk,338,auf
341,.,--,PUNCT,punct,329,machte
342,Mein,mein,DET,nk,343,Führer
343,Führer,Führer,NOUN,sb,344,war
344,war,sein,AUX,ROOT,344,war
345,ein,ein,DET,nk,347,Mann
346,rüstiger,rüstig,ADJ,nk,347,Mann
347,Mann,Mann,NOUN,pd,344,war
348,;,--,PUNCT,punct,344,war
349,wir,wir,PRON,sb,350,stiegen
350,stiegen,steigen,VERB,ROOT,350,stiegen
351,raschen,rasch,ADJ,nk,352,Schrittes
352,Schrittes,Schritt,NOUN,oa,350,stiegen
353,am,an,ADP,mnr,352,Schrittes
354,Ufer,Ufer,NOUN,nk,353,am
355,der,der,DET,svp,350,stiegen
356,weißschäumenden,weißschäumenden,DET,ROOT,356,weißschäumenden
357,Lütschine,Lütschine,PROPN,sb,356,weißschäumenden
358,hinauf,hinauf,ADV,oa,356,weißschäumenden
359,",",--,PUNCT,punct,358,hinauf
360,die,der,PRON,ROOT,360,die
361,zwischen,zwischen,ADP,mnr,360,die
362,den,der,DET,nk,364,Felsen
363,himmelhohen,himmelhoh,ADJ,nk,364,Felsen
364,Felsen,Fels,NOUN,nk,361,zwischen
365,sich,sich,PRON,oa,360,die
366,durchwindet,durchwindet,ADV,ROOT,366,durchwindet
367,.,--,PUNCT,punct,366,durchwindet
368,Zuerst,zuerst,ADV,mo,369,nach
369,nach,nach,ADP,ROOT,369,nach
370,Matten,Matt,NOUN,nk,369,nach
371,",",--,PUNCT,punct,370,Matten
372,unfern,unfern,ADV,mo,374,Ruinen
373,der,der,DET,nk,374,Ruinen
374,Ruinen,Ruine,NOUN,app,370,Matten
375,von,von,ADP,pg,374,Ruinen
376,Unspunnen,Unspunn,NOUN,nk,375,von
377,und,und,CCONJ,cd,376,Unspunnen
378,Wilderswyl,Wilderswyl,NOUN,cj,377,und
379,vorbey,Vorbey,VERB,ROOT,379,vorbey
380,;,--,PUNCT,punct,379,vorbey
381,dann,dann,ADV,mo,385,Waldstrom
382,links,links,ADV,mo,385,Waldstrom
383,den,der,DET,nk,385,Waldstrom
384,tosenden,tosend,ADJ,nk,385,Waldstrom
385,Waldstrom,Waldstrom,NOUN,ROOT,385,Waldstrom
386,immer,immer,ADV,mo,387,weiter
387,weiter,weiter,ADV,mo,385,Waldstrom
388,entlang,entlang,ADP,svp,385,Waldstrom
389,;,--,PUNCT,punct,385,Waldstrom
390,rechts,rechts,ADV,ROOT,390,rechts
391,aber,aber,ADV,mo,390,rechts
392,fast,fast,ADV,mo,393,senkrechte
393,senkrechte,senkrechen,VERB,ROOT,393,senkrechte
394,",",--,PUNCT,punct,393,senkrechte
395,bald,bald,ADV,mo,396,nackte
396,nackte,nacken,VERB,cj,393,senkrechte
397,",",--,PUNCT,punct,396,nackte
398,bald,bald,ADV,mo,400,Felswände
399,bewachsene,bewachsen,ADJ,nk,400,Felswände
400,Felswände,Felswände,NOUN,sb,396,nackte
401,.,--,PUNCT,punct,393,senkrechte
402,Immer,immer,ADV,mo,403,dunkler
403,dunkler,dunkler,ADV,ROOT,403,dunkler
404,und,und,CCONJ,cd,403,dunkler
405,enger,eng,ADV,mo,406,ward
406,ward,werden,VERB,ROOT,406,ward
407,die,der,DET,nk,408,Schlucht
408,Schlucht,Schlucht,NOUN,sb,406,ward
409,und,und,CCONJ,cd,408,Schlucht
410,immer,immer,ADV,mo,411,wilder
411,wilder,wild,ADV,mo,413,Gegend
412,die,der,DET,nk,413,Gegend
413,Gegend,Gegend,NOUN,cj,409,und
414,.,--,PUNCT,punct,406,ward
415,Mein,mein,DET,nk,416,Führer
416,Führer,Führer,NOUN,sb,417,verstummte
417,verstummte,verstummen,VERB,ROOT,417,verstummte
418,nach,nach,ADV,mo,431,schlug
419,und,und,CCONJ,cd,418,nach
420,nach,nach,ADV,cj,419,und
421,–,--,PUNCT,punct,418,nach
422,bei,bei,ADP,mo,418,nach
423,einem,ein,DET,nk,424,Felsenblock
424,Felsenblock,Felsenblock,NOUN,nk,422,bei
425,",",--,PUNCT,punct,422,bei
426,groß,groß,ADV,cj,422,bei
427,wie,wie,ADP,cm,429,Haus
428,ein,ein,DET,nk,429,Haus
429,Haus,Haus,NOUN,cc,426,groß
430,",",--,PUNCT,punct,431,schlug
431,schlug,schlagen,VERB,ROOT,431,schlug
432,er,er,PRON,sb,431,schlug
433,sich,sich,PRON,oa,431,schlug
434,ein,ein,DET,svp,431,schlug
435,Kreuz,Kreuz,NOUN,ROOT,435,Kreuz
436,vor,vor,ADP,mo,435,Kreuz
437,die,der,DET,nk,438,Brust
