Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,Ulrich,Ulrich,PROPN,pnc,1,Hegner
1,Hegner,Hegner,PROPN,ROOT,1,Hegner
2,Die,der,DET,nk,3,Molkenkur
3,Molkenkur,Molkenkur,PROPN,ROOT,3,Molkenkur
4,Roman,Roman,NOUN,ROOT,4,Roman
5,in,in,ADP,mnr,4,Roman
6,drei,drei,NUM,nk,7,Teilen
7,Teilen,Teil,NOUN,nk,5,in
8,Die,der,DET,nk,9,Erstausgabe
9,Erstausgabe,Erstausgabe,NOUN,sb,14,erschien
10,der,der,DET,nk,12,Molkenkur
11,»,--,PUNCT,punct,12,Molkenkur
12,Molkenkur,Molkenkur,PROPN,ag,9,Erstausgabe
13,»,--,PUNCT,punct,12,Molkenkur
14,erschien,erscheinen,VERB,ROOT,14,erschien
15,bei,bei,ADP,mo,14,erschien
16,Orell,Orell,NOUN,nk,15,bei
17,",",--,PUNCT,punct,16,Orell
18,Füßli,Füßli,NOUN,cj,16,Orell
19,und,und,CCONJ,cd,18,Füßli
20,Compagnie,Compagnie,NOUN,cj,19,und
21,Erster,erst,ADJ,nk,22,Theil
22,Theil,Theil,NOUN,ROOT,22,Theil
23,.,--,PUNCT,punct,22,Theil
24,Zürich,Zürich,PROPN,ROOT,24,Zürich
25,",",--,PUNCT,punct,24,Zürich
26,1819.,1819.,PROPN,punct,24,Zürich
27,Diese,dieser,DET,nk,28,Briefe
28,Briefe,Brief,NOUN,sb,36,sind
29,des,der,DET,nk,31,Obersten
30,alten,alt,ADJ,nk,31,Obersten
31,Obersten,oberer,ADJ,ag,28,Briefe
32,von,von,ADP,pg,31,Obersten
33,N,N,PROPN,nk,32,von
34,...,--,PUNCT,punct,36,sind
35,land,Land,NOUN,sb,36,sind
36,sind,sein,AUX,ROOT,36,sind
37,durch,durch,ADP,mo,36,sind
38,die,der,DET,nk,39,Folge
39,Folge,Folge,NOUN,nk,37,durch
40,der,der,DET,nk,41,Zeit
41,Zeit,Zeit,NOUN,ag,39,Folge
42,wieder,wieder,ADV,mo,53,geschrieben
43,aus,aus,ADP,mo,53,geschrieben
44,dem,der,DET,nk,46,Deutschland
45,nördlichen,nördlich,ADJ,nk,46,Deutschland
46,Deutschland,Deutschland,PROPN,nk,43,aus
47,",",--,PUNCT,punct,43,aus
48,wohin,wohin,SCONJ,mo,53,geschrieben
49,sie,sie,PRON,sb,53,geschrieben
50,vor,vor,ADP,mo,53,geschrieben
51,einigen,einiger,DET,nk,52,Jahren
52,Jahren,Jahr,NOUN,nk,50,vor
53,geschrieben,schreiben,VERB,ROOT,53,geschrieben
54,wurden,werden,AUX,ROOT,54,wurden
55,",",--,PUNCT,punct,54,wurden
56,in,in,ADP,mo,59,zurückgekommen
57,die,der,DET,nk,58,Schweiz
58,Schweiz,Schweiz,PROPN,nk,56,in
59,zurückgekommen,zurückgekommen,VERB,oc,54,wurden
60,.,--,PUNCT,punct,54,wurden
61,Da,da,SCONJ,cp,65,Gemütsart
62,sie,sie,PRON,sb,65,Gemütsart
63,die,der,DET,nk,65,Gemütsart
64,eigentümliche,eigentümlich,ADJ,nk,65,Gemütsart
65,Gemütsart,Gemütsart,NOUN,ROOT,65,Gemütsart
66,eines,ein,DET,ag,65,Gemütsart
67,nicht,nicht,PART,ng,68,unbedeutenden
68,unbedeutenden,unbedeutend,ADJ,nk,69,Menschen
69,Menschen,Mensch,NOUN,da,70,schildern
70,schildern,schildern,VERB,ROOT,70,schildern
71,und,und,CCONJ,cd,70,schildern
72,manches,mancher,DET,oa,73,berühren
73,berühren,berühren,NOUN,cj,71,und
74,",",--,PUNCT,punct,73,berühren
75,wovon,wovon,SCONJ,mo,78,in
76,sich,sich,PRON,oa,78,in
77,auch,auch,ADV,mo,78,in
78,in,in,ADP,mo,73,berühren
79,unseren,unser,DET,nk,80,Tagen
80,Tagen,Tag,NOUN,da,84,sprechen
81,noch,noch,ADV,mo,85,läßt
82,ein,ein,DET,nk,83,Wort
83,Wort,Wort,NOUN,oa,84,sprechen
84,sprechen,sprechen,VERB,oc,85,läßt
85,läßt,lassen,VERB,re,87,so
86,",",--,PUNCT,punct,87,so
87,so,so,ADV,mo,88,wagen
88,wagen,wagen,VERB,ROOT,88,wagen
89,wir,wir,PRON,sb,88,wagen
90,es,es,PRON,oa,88,wagen
91,",",--,PUNCT,punct,90,es
92,sie,sie,PRON,oa,88,wagen
93,der,der,DET,nk,94,Lesewelt
94,Lesewelt,Lesewelt,NOUN,da,88,wagen
95,vorzulegen,vorlegen,VERB,ROOT,95,vorzulegen
96,.,--,PUNCT,punct,95,vorzulegen
97,An,an,ADP,ROOT,97,An
98,die,der,DET,nk,99,Baronesse
99,Baronesse,Baronesse,NOUN,nk,97,An
100,von,von,ADP,mnr,99,Baronesse
101,...,--,PUNCT,punct,97,An
102,Gais,Gais,NOUN,ROOT,102,Gais
103,",",--,PUNCT,punct,102,Gais
104,im,in,ADP,par,102,Gais
105,Kanton,Kanton,NOUN,nk,104,im
106,Appenzell,Appenzell,PROPN,nk,105,Kanton
107,",",--,PUNCT,punct,105,Kanton
108,den,der,DET,nk,110,Juni
109,20.,20.,ADJ,nk,110,Juni
110,Juni,Juni,NOUN,app,105,Kanton
111,Wie,wie,SCONJ,mo,115,ergangen
112,es,es,PRON,sb,115,ergangen
113,uns,uns,PRON,da,115,ergangen
114,bisher,bisher,ADV,mo,115,ergangen
115,ergangen,ergehen,VERB,mo,117,wirst
116,",",--,PUNCT,punct,117,wirst
117,wirst,wirst,AUX,ROOT,117,wirst
118,Du,du,PRON,sb,117,wirst
119,",",--,PUNCT,punct,118,Du
120,liebe,lieb,ADJ,nk,121,Schwester
121,Schwester,Schwester,NOUN,cj,118,Du
122,",",--,PUNCT,punct,118,Du
123,sattsam,sattsam,ADV,mo,124,von
124,von,von,ADP,sbp,117,wirst
125,der,der,DET,nk,126,allzeit
126,allzeit,Allzeit,NOUN,nk,124,von
127,rüstigen,rüstig,ADJ,nk,128,Feder
128,Feder,Feder,NOUN,sb,132,haben
129,Deiner,Deiner,ADJ,nk,130,Tochter
130,Tochter,Tochter,NOUN,ag,128,Feder
131,vernommen,vernehmen,VERB,oc,132,haben
132,haben,haben,AUX,ROOT,132,haben
133,.,--,PUNCT,punct,132,haben
134,Nun,nun,ADV,mo,135,halte
135,halte,halten,VERB,ROOT,135,halte
136,ich,ich,PRON,sb,135,halte
137,auch,auch,ADV,mo,135,halte
138,mein,mein,DET,oa,135,halte
139,Versprechen,Versprechen,NOUN,ROOT,139,Versprechen
140,",",--,PUNCT,punct,139,Versprechen
141,Dir,dir,PRON,dep,153,werde
142,",",--,PUNCT,punct,153,werde
143,sobald,sobald,SCONJ,cp,153,werde
144,ich,ich,PRON,sb,153,werde
145,den,der,DET,nk,147,Fuß
146,ersten,erster,ADJ,nk,147,Fuß
147,Fuß,Fuß,NOUN,oa,151,gesetzt
148,in,in,ADP,mo,151,gesetzt
149,die,der,DET,nk,150,Schweiz
150,Schweiz,Schweiz,PROPN,nk,148,in
151,gesetzt,setzen,VERB,oc,152,haben
152,haben,haben,AUX,oc,153,werde
153,werde,werden,AUX,oc,139,Versprechen
154,",",--,PUNCT,punct,139,Versprechen
155,selbst,selbst,ADV,mo,157,schreiben
156,zu,zu,PART,pm,157,schreiben
157,schreiben,schreiben,VERB,mo,159,versteht
158,;,--,PUNCT,punct,159,versteht
159,versteht,verstehen,VERB,ROOT,159,versteht
160,sich,sich,PRON,oa,159,versteht
161,bei,bei,ADP,mo,159,versteht
162,der,der,DET,nk,164,Muße
163,ersten,erster,ADJ,nk,164,Muße
164,Muße,Muße,NOUN,nk,161,bei
165,eines,ein,DET,nk,166,ruhigen
166,ruhigen,Ruhig,NOUN,ag,164,Muße
167,Aufenthalts,aufenthalts,ADV,ROOT,167,Aufenthalts
168,",",--,PUNCT,punct,167,Aufenthalts
169,denn,denn,CCONJ,cd,167,Aufenthalts
170,das,der,DET,nk,172,Schreiben
171,flüchtige,flüchtig,ADJ,nk,172,Schreiben
172,Schreiben,Schreiben,NOUN,sb,176,ist
173,während,während,ADP,mnr,172,Schreiben
174,der,der,DET,nk,175,Reise
175,Reise,Reise,NOUN,nk,173,während
176,ist,sein,AUX,cj,169,denn
177,nicht,nicht,PART,ng,178,meine
178,meine,mein,DET,pd,176,ist
179,Sache,Sache,NOUN,ROOT,179,Sache
180,.,--,PUNCT,punct,179,Sache
181,Wo,wo,ADV,mo,182,findet
182,findet,finden,VERB,ROOT,182,findet
183,sich,sich,PRON,oa,182,findet
184,die,der,DET,nk,185,Ordnung
185,Ordnung,Ordnung,NOUN,sb,182,findet
186,und,und,CCONJ,cd,185,Ordnung
187,Bequemlichkeit,Bequemlichkeit,NOUN,cj,186,und
188,zum,zu,ADP,mo,182,findet
189,Schreiben,schreiben,NOUN,nk,188,zum
190,in,in,ADP,svp,182,findet
191,Gasthöfen,Gasthof,NOUN,ROOT,191,Gasthöfen
192,?,--,PUNCT,punct,191,Gasthöfen
193,Bald,bald,ADV,mo,194,taugt
194,taugt,taugen,VERB,ROOT,194,taugt
195,das,der,DET,nk,196,Papier
196,Papier,Papier,NOUN,sb,194,taugt
197,nicht,nicht,PART,ng,194,taugt
198,",",--,PUNCT,punct,194,taugt
199,bald,bald,ADV,mo,201,Tinte
200,die,der,DET,nk,201,Tinte
201,Tinte,Tinte,NOUN,cj,194,taugt
202,",",--,PUNCT,punct,194,taugt
203,und,und,CCONJ,cd,194,taugt
204,gar,gar,ADV,mo,206,eigen
205,ein,ein,DET,nk,206,eigen
206,eigen,eigen,ADV,cj,203,und
207,Schreibzeug,Schreibzeug,NOUN,oa,208,nachzuschleppen
208,nachzuschleppen,nachzuschleppen,VERB,mo,210,mag
209,",",--,PUNCT,punct,210,mag
210,mag,mögen,AUX,ROOT,210,mag
211,ich,ich,PRON,sb,210,mag
212,meiner,mein,DET,nk,213,Wäsche
213,Wäsche,Wäsche,NOUN,og,210,mag
214,nicht,nicht,PART,ng,217,tun
215,zu,zu,PART,mo,217,tun
216,leid,Leid,VERB,nk,215,zu
217,tun,tun,VERB,oc,210,mag
218,",",--,PUNCT,punct,217,tun
219,das,der,DET,nk,220,Ding
220,Ding,Ding,NOUN,cj,210,mag
221,rinnt,rinnen,VERB,pd,225,ist
222,so,so,ADV,mo,223,gern
