Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,E.T.A.,E.T.A.,PROPN,ROOT,0,E.T.A.
1,Hoffmann,Hoffmann,PROPN,ROOT,1,Hoffmann
2,Die,der,DET,nk,3,Elixiere
3,Elixiere,Elixiere,NOUN,ROOT,3,Elixiere
4,des,der,DET,nk,5,Teufels
5,Teufels,Teufel,NOUN,ag,3,Elixiere
6,Die,der,DET,nk,7,Elixiere
7,Elixiere,Elixiere,NOUN,ROOT,7,Elixiere
8,des,der,DET,nk,9,Teufels
9,Teufels,Teufel,NOUN,ag,7,Elixiere
10,/,--,PUNCT,punct,7,Elixiere
11,Teil,Teil,NOUN,app,7,Elixiere
12,1,1,NUM,nk,11,Teil
13,Erster,erst,ADJ,pnc,14,Abschnitt
14,Abschnitt,Abschnitt,PROPN,ROOT,14,Abschnitt
15,Die,der,DET,nk,16,Jahre
16,Jahre,Jahr,NOUN,ROOT,16,Jahre
17,der,der,DET,nk,18,Kindheit
18,Kindheit,Kindheit,NOUN,ag,16,Jahre
19,und,und,CCONJ,cd,16,Jahre
20,das,der,DET,nk,21,Klosterleben
21,Klosterleben,Klosterleben,NOUN,cj,19,und
22,Nie,nie,ADV,mo,27,gesagt
23,hat,haben,AUX,ROOT,23,hat
24,mir,mir,PRON,da,27,gesagt
25,meine,mein,DET,nk,26,Mutter
26,Mutter,Mutter,NOUN,sb,23,hat
27,gesagt,sagen,VERB,oc,23,hat
28,",",--,PUNCT,punct,27,gesagt
29,in,in,ADP,mo,27,gesagt
30,welchen,welcher,DET,nk,31,Verhältnissen
31,Verhältnissen,Verhältnis,NOUN,nk,29,in
32,mein,mein,DET,nk,33,Vater
33,Vater,Vater,NOUN,sb,23,hat
34,in,in,ADP,mnr,33,Vater
35,der,der,DET,nk,34,in
36,Welt,Welt,NOUN,mo,37,lebte
37,lebte,leben,VERB,ROOT,37,lebte
38,;,--,PUNCT,punct,37,lebte
39,rufe,rufen,VERB,ROOT,39,rufe
40,ich,ich,PRON,sb,39,rufe
41,mir,sich,PRON,da,39,rufe
42,aber,aber,ADV,mo,39,rufe
43,alles,alle,PRON,oa,39,rufe
44,das,der,DET,oa,39,rufe
45,ins,in,ADP,mo,39,rufe
46,Gedächtnis,Gedächtnis,NOUN,nk,45,ins
47,zurück,zurück,ADV,svp,39,rufe
48,",",--,PUNCT,punct,39,rufe
49,was,was,PRON,oa,39,rufe
