Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,Friedrich,Friedrich,PROPN,pnc,3,Motte
1,de,de,PROPN,pnc,3,Motte
2,la,la,PROPN,pnc,3,Motte
3,Motte,Motte,PROPN,pnc,4,Fouqué
4,Fouqué,Fouqué,NOUN,ROOT,4,Fouqué
5,Der,der,DET,nk,6,Zauberring
6,Zauberring,Zauberring,NOUN,ROOT,6,Zauberring
7,Ein,ein,DET,nk,8,Ritterroman
8,Ritterroman,Ritterroman,NOUN,ROOT,8,Ritterroman
9,(,--,PUNCT,punct,10,Erstdruck
10,Erstdruck,Erstdruck,NOUN,ROOT,10,Erstdruck
11,1813,1813,NUM,mnr,10,Erstdruck
12,),--,PUNCT,punct,10,Erstdruck
13,━,━,DET,nk,14,━
14,━,━,PROPN,nk,91,━
15,━,━,PROPN,cj,14,━
16,━,━,DET,app,14,━
17,━,━,DET,app,14,━
18,━,━,DET,app,14,━
19,━,━,DET,app,14,━
20,━,━,DET,app,14,━
21,━,━,DET,app,14,━
22,━,━,DET,app,14,━
23,━,━,DET,app,14,━
24,━,━,DET,app,14,━
25,━,━,DET,app,14,━
26,━,━,DET,app,14,━
27,━,━,DET,app,14,━
28,━,━,DET,app,14,━
29,━,━,DET,app,14,━
30,━,━,DET,app,14,━
31,━,━,DET,app,14,━
32,━,━,DET,app,14,━
33,━,━,DET,app,14,━
34,━,━,DET,app,14,━
35,━,━,DET,app,14,━
36,━,━,DET,app,14,━
37,━,━,DET,app,14,━
38,━,━,DET,app,14,━
39,━,━,DET,app,14,━
40,━,━,DET,app,14,━
41,━,━,DET,app,14,━
42,━,━,DET,app,14,━
43,━,━,DET,app,14,━
44,━,━,DET,app,14,━
45,━,━,DET,app,14,━
46,━,━,DET,app,14,━
47,━,━,DET,app,14,━
48,━,━,DET,app,14,━
49,━,━,DET,app,14,━
50,━,━,DET,app,14,━
51,━,━,DET,app,14,━
52,━,━,DET,app,14,━
53,━,━,DET,app,14,━
54,━,━,DET,app,14,━
55,━,━,DET,app,14,━
56,━,━,DET,app,14,━
57,━,━,DET,app,14,━
58,━,━,DET,app,14,━
59,━,━,DET,app,14,━
60,━,━,DET,app,14,━
61,━,━,DET,app,14,━
62,━,━,DET,app,14,━
63,━,━,DET,app,14,━
64,━,━,DET,app,14,━
65,━,━,DET,app,14,━
66,━,━,DET,app,14,━
67,━,━,DET,app,14,━
68,━,━,DET,app,14,━
69,━,━,DET,app,14,━
70,━,━,DET,app,14,━
71,━,━,DET,app,14,━
72,━,━,DET,app,14,━
73,━,━,DET,app,14,━
74,━,━,DET,app,14,━
75,━,━,DET,app,14,━
76,━,━,DET,app,14,━
77,━,━,DET,app,14,━
78,━,━,DET,app,14,━
79,━,━,DET,app,14,━
80,━,━,DET,app,14,━
81,━,━,DET,app,14,━
82,━,━,DET,app,14,━
83,━,━,DET,app,14,━
84,━,━,DET,app,14,━
85,━,━,DET,app,14,━
86,━,━,DET,app,14,━
87,━,━,DET,app,14,━
88,━,━,PROPN,app,14,━
89,━,━,PROPN,app,14,━
90,━,━,PROPN,app,14,━
91,━,━,PROPN,ROOT,91,━
92,An,an,ADP,ROOT,92,An
93,den,der,DET,nk,95,Leser
94,günstigen,günstig,ADJ,nk,95,Leser
95,Leser,Leser,NOUN,nk,92,An
96,!,--,PUNCT,punct,92,An
97,Der,der,DET,nk,98,Schreiber
98,Schreiber,Schreiber,NOUN,sb,102,begibt
99,der,der,DET,nk,101,Geschichten
100,nachfolgenden,nachfolgend,ADJ,nk,101,Geschichten
101,Geschichten,Geschichte,NOUN,ag,98,Schreiber
102,begibt,begeben,VERB,ROOT,102,begibt
103,sich,sich,PRON,oa,102,begibt
104,in,in,ADP,mo,102,begibt
105,dieser,dieser,DET,nk,106,Stunde
106,Stunde,Stunde,NOUN,nk,104,in
107,mit,mit,ADP,svp,102,begibt
108,banger,bang,ADJ,nk,109,Freudigkeit
109,Freudigkeit,Freudigkeit,NOUN,ROOT,109,Freudigkeit
110,an,an,ADP,mnr,109,Freudigkeit
111,sein,sein,DET,nk,112,Geschäft
112,Geschäft,Geschäft,NOUN,nk,110,an
113,.,--,PUNCT,punct,109,Freudigkeit
114,Es,es,PRON,ep,115,gibt
