Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,Clemens,Clemen,PROPN,pnc,1,Brentano
1,Brentano,Brentano,PROPN,ROOT,1,Brentano
2,Die,der,DET,nk,3,Schachtel
3,Schachtel,Schachtel,NOUN,ROOT,3,Schachtel
4,mit,mit,ADP,mnr,3,Schachtel
5,der,der,DET,nk,6,Friedenspuppe
6,Friedenspuppe,Friedenspuppe,PROPN,nk,4,mit
7,Ein,ein,DET,nk,9,Edelmann
8,preußischer,preußisch,ADJ,nk,9,Edelmann
9,Edelmann,Edelmann,NOUN,ROOT,9,Edelmann
10,",",--,PUNCT,punct,9,Edelmann
11,dessen,der,DET,ag,12,Güter
12,Güter,Gut,NOUN,sb,18,lagen
13,dicht,dicht,ADV,mo,18,lagen
14,an,an,ADP,mo,18,lagen
15,der,der,DET,nk,17,Grenze
16,sächsischen,sächsisch,ADJ,nk,17,Grenze
17,Grenze,Grenze,NOUN,nk,14,an
18,lagen,liegen,VERB,rc,9,Edelmann
19,",",--,PUNCT,punct,9,Edelmann
20,hatte,haben,AUX,ROOT,20,hatte
21,ein,ein,DET,nk,23,Weib
22,junges,jung,ADJ,nk,23,Weib
23,Weib,Weib,NOUN,oa,28,verlassen
24,und,und,CCONJ,cd,23,Weib
25,seine,sein,DET,nk,27,Knaben
26,zwei,zwei,NUM,nk,27,Knaben
27,Knaben,Knabe,NOUN,cj,24,und
28,verlassen,verlassen,VERB,oc,20,hatte
29,",",--,PUNCT,punct,28,verlassen
30,um,um,SCONJ,mnr,23,Weib
31,als,als,ADP,mo,30,um
32,Freiwilliger,Freiwilliger,NOUN,nk,31,als
33,mit,mit,ADP,svp,20,hatte
34,mehreren,mehrere,DET,nk,35,Männern
35,Männern,Mann,NOUN,da,41,Fahnen
36,und,und,CCONJ,cd,35,Männern
37,Jünglingen,Jüngling,NOUN,cj,36,und
38,seiner,sein,DET,nk,39,Herrschaft
39,Herrschaft,Herrschaft,NOUN,ag,37,Jünglingen
40,den,der,DET,nk,41,Fahnen
41,Fahnen,Fahne,NOUN,ROOT,41,Fahnen
42,des,der,DET,nk,43,Fürsten
43,Fürsten,Fürst,NOUN,ag,41,Fahnen
44,Blücher,Blücher,NOUN,ROOT,44,Blücher
45,von,von,ADP,pg,44,Blücher
46,Wahlstadt,Wahlstadt,NOUN,nk,45,von
47,zu,zu,PART,pm,48,folgen
48,folgen,folgen,VERB,oc,44,Blücher
49,.,--,PUNCT,punct,44,Blücher
50,Er,er,PRON,sb,51,hatte
51,hatte,haben,AUX,ROOT,51,hatte
52,die,der,DET,nk,53,Schlachten
53,Schlachten,Schlacht,NOUN,oa,58,bei
54,an,an,ADP,mnr,53,Schlachten
55,der,der,DET,nk,56,Katzbach
56,Katzbach,Katzbach,PROPN,nk,54,an
57,",",--,PUNCT,punct,54,an
58,bei,bei,ADP,mo,51,hatte
59,Leipzig,Leipzig,PROPN,sb,69,hatte
60,",",--,PUNCT,punct,59,Leipzig
61,bei,bei,ADP,mo,67,mitgeschlagen
62,Laon,Laon,PROPN,nk,61,bei
63,und,und,CCONJ,cd,61,bei
64,auf,auf,ADP,cj,63,und
65,dem,der,DET,nk,66,Montmartre
66,Montmartre,Montmartre,PROPN,nk,64,auf
67,mitgeschlagen,mitgeschlagen,VERB,rc,59,Leipzig
68,",",--,PUNCT,punct,69,hatte
69,hatte,haben,AUX,ROOT,69,hatte
70,geholfen,helfen,VERB,oc,69,hatte
71,",",--,PUNCT,punct,70,geholfen
72,die,der,PRON,dep,69,hatte
73,entführte,entführt,ADJ,nk,75,Viktoria
74,preußische,preußisch,ADJ,nk,75,Viktoria
75,Viktoria,Viktoria,NOUN,ROOT,75,Viktoria
76,von,von,ADP,pg,75,Viktoria
77,Paris,Paris,PROPN,nk,76,von
78,nach,nach,ADP,mnr,75,Viktoria
79,Berlin,Berlin,PROPN,nk,78,nach
80,",",--,PUNCT,punct,79,Berlin
81,heiliger,Heiliger,ADV,cj,79,Berlin
82,und,und,CCONJ,cd,81,heiliger
83,bedeutender,bedeutend,ADV,cj,82,und
84,als,als,ADP,cm,85,je
85,je,je,ADV,mo,87,zurückzubegleiten
86,",",--,PUNCT,punct,87,zurückzubegleiten
87,zurückzubegleiten,zurückzubegleien,VERB,ROOT,87,zurückzubegleiten
88,.,--,PUNCT,punct,87,zurückzubegleiten
89,Die,der,DET,nk,90,Sache
90,Sache,Sache,NOUN,sb,93,war
91,des,der,DET,nk,92,Vaterlandes
92,Vaterlandes,Vaterland,NOUN,ag,90,Sache
93,war,sein,AUX,ROOT,93,war
94,getan,tun,VERB,pd,93,war
95,",",--,PUNCT,punct,93,war
96,und,und,CCONJ,cd,93,war
97,seiner,sein,DET,dep,93,war
98,Verpflichtungen,Verpflichtung,NOUN,oa,99,entlassen
99,entlassen,entlassen,VERB,mo,101,kehrte
100,",",--,PUNCT,punct,101,kehrte
101,kehrte,kehren,VERB,ROOT,101,kehrte
102,er,er,PRON,sb,101,kehrte
103,nach,nach,ADP,mo,101,kehrte
104,seinem,sein,DET,nk,105,Gute
105,Gute,gutee,NOUN,nk,103,nach
106,zurück,zurück,ADV,svp,101,kehrte
107,",",--,PUNCT,punct,101,kehrte
108,und,und,CCONJ,cd,101,kehrte
109,fand,finden,VERB,cj,108,und
110,Weib,Weib,NOUN,oa,109,fand
111,und,und,CCONJ,cd,110,Weib
112,Kind,Kind,NOUN,ROOT,112,Kind
113,",",--,PUNCT,punct,112,Kind
114,Freunde,Freund,NOUN,cj,112,Kind
115,",",--,PUNCT,punct,112,Kind
116,Nachbarn,Nachbar,NOUN,cj,112,Kind
117,und,und,CCONJ,cd,116,Nachbarn
118,Untertanen,Untertan,NOUN,cj,117,und
119,liebender,liebend,ADV,pd,112,Kind
120,",",--,PUNCT,punct,112,Kind
121,treuer,Treuer,ADV,cj,112,Kind
122,",",--,PUNCT,punct,112,Kind
123,bewährter,Bewährter,NOUN,cj,114,Freunde
124,und,und,CCONJ,cd,123,bewährter
125,heiterer,Heiterer,NOUN,ROOT,125,heiterer
126,",",--,PUNCT,punct,125,heiterer
127,als,als,SCONJ,cp,130,verlassen
128,er,er,PRON,sb,130,verlassen
129,sie,sie,PRON,oa,130,verlassen
130,verlassen,verlassen,VERB,cc,125,heiterer
131,.,--,PUNCT,punct,125,heiterer
132,Nachdem,nachdem,SCONJ,cp,137,Tage
133,er,er,PRON,sb,137,Tage
134,die,der,DET,nk,137,Tage
135,ersten,erster,ADJ,nk,137,Tage
136,acht,acht,NUM,nk,137,Tage
137,Tage,Tag,NOUN,ROOT,137,Tage
138,seiner,sein,DET,nk,139,Rückkehr
139,Rückkehr,Rückkehr,NOUN,ag,137,Tage
140,ganz,ganz,ADV,mo,142,Gattin
141,seiner,sein,DET,nk,142,Gattin
142,Gattin,Gattin,NOUN,da,146,gelebt
143,und,und,CCONJ,cd,142,Gattin
144,seinen,sein,DET,nk,145,Kindern
145,Kindern,Kind,NOUN,cj,143,und
146,gelebt,leben,VERB,oc,147,hatte
147,hatte,haben,AUX,oc,149,wendete
148,",",--,PUNCT,punct,149,wendete
149,wendete,wenden,VERB,ROOT,149,wendete
150,er,er,PRON,sb,149,wendete
151,seine,sein,DET,oa,149,wendete
152,Aufmerksamkeit,Aufmerksamkeit,NOUN,ROOT,152,Aufmerksamkeit
153,auf,auf,ADP,mnr,152,Aufmerksamkeit
154,den,der,DET,nk,155,Zustand
