Idx,Token,Lemma,PoS,Dependency,Dependency_head_idx,Dependency_head_text
0,Jean,Jean,PROPN,pnc,1,Paul
1,Paul,Paul,PROPN,ROOT,1,Paul
2,Leben,Leben,VERB,ROOT,2,Leben
3,Fibels,Fibel,PROPN,ag,2,Leben
4,des,der,DET,nk,5,Verfassers
5,Verfassers,Verfasser,NOUN,ROOT,5,Verfassers
6,der,der,DET,nk,7,Bienrodischen
7,Bienrodischen,Bienrodische,NOUN,ag,5,Verfassers
8,Fibel,Fibel,PROPN,nk,7,Bienrodischen
9,(,--,PUNCT,punct,10,1811
10,1811,1811,NUM,ROOT,10,1811
11,),--,PUNCT,punct,10,1811
12,━,━,DET,nk,13,━
13,━,━,PROPN,nk,90,━
14,━,━,PROPN,cj,13,━
15,━,━,DET,app,13,━
16,━,━,DET,app,13,━
17,━,━,DET,app,13,━
18,━,━,DET,app,13,━
19,━,━,DET,app,13,━
20,━,━,DET,app,13,━
21,━,━,DET,app,13,━
22,━,━,DET,app,13,━
23,━,━,DET,app,13,━
24,━,━,DET,app,13,━
25,━,━,DET,app,13,━
26,━,━,DET,app,13,━
27,━,━,DET,app,13,━
28,━,━,DET,app,13,━
29,━,━,DET,app,13,━
30,━,━,DET,app,13,━
31,━,━,DET,app,13,━
32,━,━,DET,app,13,━
33,━,━,DET,app,13,━
34,━,━,DET,app,13,━
35,━,━,DET,app,13,━
36,━,━,DET,app,13,━
37,━,━,DET,app,13,━
38,━,━,DET,app,13,━
39,━,━,DET,app,13,━
40,━,━,DET,app,13,━
41,━,━,DET,app,13,━
42,━,━,DET,app,13,━
43,━,━,DET,app,13,━
44,━,━,DET,app,13,━
45,━,━,DET,app,13,━
46,━,━,DET,app,13,━
47,━,━,DET,app,13,━
48,━,━,DET,app,13,━
49,━,━,DET,app,13,━
50,━,━,DET,app,13,━
51,━,━,DET,app,13,━
52,━,━,DET,app,13,━
53,━,━,DET,app,13,━
54,━,━,DET,app,13,━
55,━,━,DET,app,13,━
56,━,━,DET,app,13,━
57,━,━,DET,app,13,━
58,━,━,DET,app,13,━
59,━,━,DET,app,13,━
60,━,━,DET,app,13,━
61,━,━,DET,app,13,━
62,━,━,DET,app,13,━
63,━,━,DET,app,13,━
64,━,━,DET,app,13,━
65,━,━,DET,app,13,━
66,━,━,DET,app,13,━
67,━,━,DET,app,13,━
68,━,━,DET,app,13,━
69,━,━,DET,app,13,━
70,━,━,DET,app,13,━
71,━,━,DET,app,13,━
72,━,━,DET,app,13,━
73,━,━,DET,app,13,━
74,━,━,DET,app,13,━
75,━,━,DET,app,13,━
76,━,━,DET,app,13,━
77,━,━,DET,app,13,━
78,━,━,DET,app,13,━
79,━,━,DET,app,13,━
80,━,━,DET,app,13,━
81,━,━,DET,app,13,━
82,━,━,DET,app,13,━
83,━,━,DET,app,13,━
84,━,━,DET,app,13,━
85,━,━,DET,app,13,━
86,━,━,DET,app,13,━
87,━,━,PROPN,app,13,━
88,━,━,PROPN,app,13,━
89,━,━,PROPN,app,13,━
90,━,━,PROPN,ROOT,90,━
91,Inhalt,Inhalt,NOUN,ROOT,91,Inhalt
92,:,--,PUNCT,punct,91,Inhalt
93,Vorrede,Vorreder,NOUN,ROOT,93,Vorrede
94,Vor-Geschichte,Vor-Geschichte,NOUN,ROOT,94,Vor-Geschichte
95,oder,oder,CCONJ,cd,94,Vor-Geschichte
96,Vor-Kapitel,Vor-Kapitel,NOUN,cj,95,oder
97,1.,1.,ADJ,nk,98,Judas-Kapitel
98,Judas-Kapitel,Judas-Kapitel,NOUN,ROOT,98,Judas-Kapitel
99,.,--,PUNCT,punct,98,Judas-Kapitel
100,Geburt,Geburt,PROPN,ROOT,100,Geburt
101,2.,2.,ADJ,nk,102,Judas-Kapitel
102,Judas-Kapitel,Judas-Kapitel,NOUN,ROOT,102,Judas-Kapitel
103,.,--,PUNCT,punct,102,Judas-Kapitel
104,Jahreszeiten,Jahreszeit,NOUN,ROOT,104,Jahreszeiten
105,der,der,DET,nk,106,Kindheit
106,Kindheit,Kindheit,NOUN,ag,104,Jahreszeiten
107,3.,3.,ADJ,nk,108,Haubenmuster-Kapitel
108,Haubenmuster-Kapitel,Haubenmuster-Kapitel,PROPN,ROOT,108,Haubenmuster-Kapitel
109,.,--,PUNCT,punct,108,Haubenmuster-Kapitel
110,Musikalische,musikalisch,ADJ,nk,111,Ehe-Ständchen
111,Ehe-Ständchen,Ehe-Ständch,NOUN,ROOT,111,Ehe-Ständchen
112,4.,4.,ADJ,nk,113,Leibchen-Muster
113,Leibchen-Muster,Leibchen-Muster,NOUN,ROOT,113,Leibchen-Muster
114,.,--,PUNCT,punct,113,Leibchen-Muster
115,Weihnachten,Weihnachten,NOUN,ROOT,115,Weihnachten
116,5.,5.,ADJ,nk,117,Herings-Papiere
117,Herings-Papiere,Herings-Papiere,NOUN,ROOT,117,Herings-Papiere
118,.,--,PUNCT,punct,117,Herings-Papiere
119,Die,der,DET,nk,120,Studien
120,Studien,Studie,NOUN,ROOT,120,Studien
121,6.,6.,NUM,nk,122,Judas-Kapitel
122,Judas-Kapitel,Judas-Kapitel,NOUN,ROOT,122,Judas-Kapitel
123,.,--,PUNCT,punct,122,Judas-Kapitel
124,Der,der,DET,nk,125,Rektor
125,Rektor,Rektor,NOUN,ROOT,125,Rektor
126,magnifikus,Magnifikus,PROPN,nk,125,Rektor
127,7.,7.,ADJ,nk,128,Zwirnwickler
128,Zwirnwickler,Zwirnwickler,NOUN,ROOT,128,Zwirnwickler
129,.,--,PUNCT,punct,128,Zwirnwickler
130,Der,der,DET,nk,131,Smaragd
131,Smaragd,Smaragd,NOUN,ROOT,131,Smaragd
132,8.,8.,ADJ,nk,133,Judas-Kapitel
133,Judas-Kapitel,Judas-Kapitel,NOUN,ROOT,133,Judas-Kapitel
134,.,--,PUNCT,punct,133,Judas-Kapitel
135,Der,der,DET,nk,136,Markgraf
136,Markgraf,Markgraf,NOUN,ROOT,136,Markgraf
137,9.,9.,ADJ,nk,138,Pfeffer-Düte
138,Pfeffer-Düte,Pfeffer-Düte,NOUN,ROOT,138,Pfeffer-Düte
139,.,--,PUNCT,punct,138,Pfeffer-Düte
140,Der,der,DET,nk,142,Siegwart
141,alte,alt,ADJ,nk,142,Siegwart
142,Siegwart,Siegwart,NOUN,ROOT,142,Siegwart
143,10.,10.,ADJ,nk,144,Judas-Kapitel
144,Judas-Kapitel,Judas-Kapitel,NOUN,ROOT,144,Judas-Kapitel
145,.,--,PUNCT,punct,144,Judas-Kapitel
146,Still-Leben,Still-Leben,PROPN,ROOT,146,Still-Leben
147,11.,11.,ADJ,nk,148,Judas-Kapitel
148,Judas-Kapitel,Judas-Kapitel,NOUN,ROOT,148,Judas-Kapitel
149,.,--,PUNCT,punct,148,Judas-Kapitel
150,Wald-Gang,Wald-Gang,NOUN,ROOT,150,Wald-Gang
151,12.,12.,ADJ,nk,152,Kaffee-Düten
152,Kaffee-Düten,Kaffee-Düte,NOUN,ROOT,152,Kaffee-Düten
153,.,--,PUNCT,punct,152,Kaffee-Düten
154,Nach-Freuden,Nach-Freuden,PROPN,ROOT,154,Nach-Freuden
155,statt,statt,ADP,mnr,154,Nach-Freuden
156,der,der,DET,nk,157,Nach-Wehen
157,Nach-Wehen,nach-Wehe,NOUN,nk,155,statt
158,13.,13.,ADJ,nk,159,Papierdrache
159,Papierdrache,Papierdrach,NOUN,ROOT,159,Papierdrache
160,.,--,PUNCT,punct,159,Papierdrache
161,Erfindung,Erfindung,NOUN,ROOT,161,Erfindung
162,und,und,CCONJ,cd,161,Erfindung
163,Erschaffung,Erschaffung,NOUN,cj,162,und
164,des,der,DET,nk,166,Abc's
165,sächsischen,sächsisch,ADJ,nk,166,Abc's
